Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
prueba,,,,2023-05-24 09:58:24,2023-05-24 10:00:45,"2m - 21,424s",FAILED
,,,,,,,
Test Cases/ingreso,,,,2023-05-24 09:58:24,2023-05-24 09:59:27,"1m - 3,257s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\Version nueva\app-debug (2).apk"", true)",,,,2023-05-24 09:58:24,2023-05-24 09:59:03,"38,668s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.TextView - Omitir""), 0)",,,,2023-05-24 09:59:03,2023-05-24 09:59:04,"1,360s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Crear Cuenta""), 0)",,,,2023-05-24 09:59:04,2023-05-24 09:59:06,"1,314s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Enviar cdigo de registro""), 0)",,,,2023-05-24 09:59:06,2023-05-24 09:59:07,"1,359s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Continuar""), 0)",,,,2023-05-24 09:59:07,2023-05-24 09:59:14,"7,215s",PASSED
"setText(findTestObject(""Object Repository/ingreso/android.widget.EditText - Apodo""), ""libre02"", 0)",,,,2023-05-24 09:59:14,2023-05-24 09:59:19,"5,231s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Siguiente""), 0)",,,,2023-05-24 09:59:19,2023-05-24 09:59:21,"1,154s",PASSED
"setText(findTestObject(""Object Repository/ingreso/android.widget.EditText - Pin de Acceso""), ""0000"", 0)",,,,2023-05-24 09:59:21,2023-05-24 09:59:24,"3,225s",PASSED
"setText(findTestObject(""Object Repository/ingreso/android.widget.EditText - Confirmar nuevo pin de acceso""), ""0000"", 0)",,,,2023-05-24 09:59:24,2023-05-24 09:59:26,"2,517s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Crear Cuenta (1)""), 0)",,,,2023-05-24 09:59:26,2023-05-24 09:59:27,"0,906s",PASSED
,,,,,,,
Test Cases/agregar,,,,2023-05-24 09:59:27,2023-05-24 10:00:14,"46,370s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.widget.ImageView""), 0)",,,,2023-05-24 09:59:27,2023-05-24 09:59:30,"2,564s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.widget.Button - Agregar contactos""), 0)",,,,2023-05-24 09:59:30,2023-05-24 09:59:31,"1,420s",PASSED
"setText(findTestObject(""Object Repository/agregar/android.widget.EditText - Busca por apodo""), ""prueba2134"", 0)",,,,2023-05-24 09:59:31,2023-05-24 09:59:35,"3,972s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.widget.Button - AGREGAR""), 0)",,,,2023-05-24 09:59:35,2023-05-24 09:59:38,"3,054s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.widget.TextView""), 0)",,,,2023-05-24 09:59:38,2023-05-24 09:59:39,"0,380s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.widget.ImageButton""), 0)",,,,2023-05-24 09:59:39,2023-05-24 09:59:41,"1,803s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.view.ViewGroup""), 0)",,,,2023-05-24 09:59:41,2023-05-24 09:59:42,"1,391s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.widget.ImageButton (1)""), 0)",,,,2023-05-24 09:59:42,2023-05-24 10:00:06,"23,470s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.widget.FrameLayout""), 0)",,,,2023-05-24 10:00:06,2023-05-24 10:00:06,"0,361s",PASSED
"tapAndHold(findTestObject(""Object Repository/agregar/android.view.ViewGroup (1)""), 1, 3)",,,,2023-05-24 10:00:06,2023-05-24 10:00:10,"4,380s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.widget.LinearLayout""), 0)",,,,2023-05-24 10:00:10,2023-05-24 10:00:11,"1,036s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.widget.Button - Aceptar""), 0)",,,,2023-05-24 10:00:11,2023-05-24 10:00:12,"0,297s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.widget.FrameLayout (1)""), 0)",,,,2023-05-24 10:00:12,2023-05-24 10:00:13,"1,670s",PASSED
"tap(findTestObject(""agregar/android.view.ViewGroup""), 0)",,,,2023-05-24 10:00:13,2023-05-24 10:00:14,"0,350s",PASSED
,,,,,,,
Test Cases/Mensaje,,,,2023-05-24 10:00:14,2023-05-24 10:00:45,"31,513s",FAILED
"tap(findTestObject(""Object Repository/Mensajes/android.view.ViewGroup (1)""), 0)",,,,2023-05-24 10:00:14,2023-05-24 10:00:45,"31,291s",FAILED
