Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
prueba,,,,2023-05-25 11:19:26,2023-05-25 11:26:26,"6m - 59,904s",FAILED
,,,,,,,
Test Cases/ingreso,,,,2023-05-25 11:19:27,2023-05-25 11:20:29,"1m - 1,901s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\Version nueva\app-debug (2).apk"", true)",,,,2023-05-25 11:19:27,2023-05-25 11:20:05,"37,978s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.TextView - Omitir""), 0)",,,,2023-05-25 11:20:05,2023-05-25 11:20:07,"1,419s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Crear Cuenta""), 0)",,,,2023-05-25 11:20:07,2023-05-25 11:20:08,"1,329s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Enviar cdigo de registro""), 0)",,,,2023-05-25 11:20:08,2023-05-25 11:20:09,"1,395s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Continuar""), 0)",,,,2023-05-25 11:20:09,2023-05-25 11:20:16,"6,853s",PASSED
"setText(findTestObject(""Object Repository/ingreso/android.widget.EditText - Apodo""), ""libre02"", 0)",,,,2023-05-25 11:20:16,2023-05-25 11:20:21,"4,710s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Siguiente""), 0)",,,,2023-05-25 11:20:21,2023-05-25 11:20:22,"1,270s",PASSED
"setText(findTestObject(""Object Repository/ingreso/android.widget.EditText - Pin de Acceso""), ""0000"", 0)",,,,2023-05-25 11:20:22,2023-05-25 11:20:25,"3,164s",PASSED
"setText(findTestObject(""Object Repository/ingreso/android.widget.EditText - Confirmar nuevo pin de acceso""), ""0000"", 0)",,,,2023-05-25 11:20:25,2023-05-25 11:20:28,"2,550s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Crear Cuenta (1)""), 0)",,,,2023-05-25 11:20:28,2023-05-25 11:20:29,"0,884s",PASSED
,,,,,,,
Test Cases/agregar,,,,2023-05-25 11:20:29,2023-05-25 11:21:39,"1m - 10,204s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.widget.ImageView""), 0)",,,,2023-05-25 11:20:29,2023-05-25 11:20:32,"3,252s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.widget.Button - Agregar contactos""), 0)",,,,2023-05-25 11:20:32,2023-05-25 11:20:33,"1,294s",PASSED
"setText(findTestObject(""Object Repository/agregar/android.widget.EditText - Busca por apodo""), ""prueba2134"", 0)",,,,2023-05-25 11:20:33,2023-05-25 11:20:38,"4,109s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.widget.Button - AGREGAR""), 0)",,,,2023-05-25 11:20:38,2023-05-25 11:20:40,"2,230s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.widget.TextView""), 0)",,,,2023-05-25 11:20:40,2023-05-25 11:20:42,"1,738s",PASSED
"tap(findTestObject(""agregar/android.widget.ImageButton""), 0)",,,,2023-05-25 11:20:42,2023-05-25 11:20:43,"1,328s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.view.ViewGroup""), 0)",,,,2023-05-25 11:20:43,2023-05-25 11:20:47,"3,914s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.widget.ImageButton (1)""), 0)",,,,2023-05-25 11:20:47,2023-05-25 11:21:31,"43,805s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.widget.FrameLayout""), 0)",,,,2023-05-25 11:21:31,2023-05-25 11:21:31,"0,348s",PASSED
"tapAndHold(findTestObject(""Object Repository/agregar/android.view.ViewGroup (1)""), 1, 3)",,,,2023-05-25 11:21:31,2023-05-25 11:21:36,"4,633s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.widget.LinearLayout""), 0)",,,,2023-05-25 11:21:36,2023-05-25 11:21:37,"1,018s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.widget.Button - Aceptar""), 0)",,,,2023-05-25 11:21:37,2023-05-25 11:21:37,"0,297s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.widget.FrameLayout (1)""), 0)",,,,2023-05-25 11:21:37,2023-05-25 11:21:39,"1,658s",PASSED
"tap(findTestObject(""agregar/android.view.ViewGroup""), 0)",,,,2023-05-25 11:21:39,2023-05-25 11:21:39,"0,345s",PASSED
,,,,,,,
Test Cases/CPN40,,,,2023-05-25 11:21:39,2023-05-25 11:21:59,"19,800s",PASSED
"tap(findTestObject(""CPN40/android.widget.FrameLayout""), 0)",,,,2023-05-25 11:21:39,2023-05-25 11:21:40,"0,825s",PASSED
"tap(findTestObject(""Object Repository/CPN40/android.widget.RadioButton - 1 minuto""), 0)",,,,2023-05-25 11:21:40,2023-05-25 11:21:41,"1,091s",PASSED
"tap(findTestObject(""Object Repository/CPN40/android.widget.Button - Aceptar""), 0)",,,,2023-05-25 11:21:41,2023-05-25 11:21:42,"0,842s",PASSED
"tap(findTestObject(""Object Repository/CPN40/android.widget.EditText - Escribir mensaje""), 0)",,,,2023-05-25 11:21:42,2023-05-25 11:21:44,"2,151s",PASSED
"setText(findTestObject(""Object Repository/CPN40/android.widget.EditText - Escribir mensaje (1)""), ""mensaje1"", 0)",,,,2023-05-25 11:21:44,2023-05-25 11:21:46,"1,664s",PASSED
"tap(findTestObject(""Object Repository/CPN40/android.widget.ImageButton""), 0)",,,,2023-05-25 11:21:46,2023-05-25 11:21:47,"0,873s",PASSED
"setText(findTestObject(""CPN40/android.widget.EditText - Escribir mensaje (1)""), ""mensaje2"", 0)",,,,2023-05-25 11:21:47,2023-05-25 11:21:49,"2,454s",PASSED
"tap(findTestObject(""CPN40/android.widget.ImageButton""), 0)",,,,2023-05-25 11:21:49,2023-05-25 11:21:50,"0,894s",PASSED
"setText(findTestObject(""CPN40/android.widget.EditText - Escribir mensaje (1)""), ""mensaje3"", 0)",,,,2023-05-25 11:21:50,2023-05-25 11:21:53,"3,040s",PASSED
"tap(findTestObject(""CPN40/android.widget.ImageButton""), 0)",,,,2023-05-25 11:21:53,2023-05-25 11:21:54,"0,917s",PASSED
"setText(findTestObject(""CPN40/android.widget.EditText - Escribir mensaje (1)""), ""mensaje4"", 0)",,,,2023-05-25 11:21:54,2023-05-25 11:21:57,"2,964s",PASSED
"tap(findTestObject(""CPN40/android.widget.ImageButton""), 0)",,,,2023-05-25 11:21:57,2023-05-25 11:21:58,"0,911s",PASSED
"tap(findTestObject(""Object Repository/CPN40/android.widget.ImageButton (1)""), 0)",,,,2023-05-25 11:21:58,2023-05-25 11:21:59,"0,925s",PASSED
,,,,,,,
Test Cases/CPN44,,,,2023-05-25 11:21:59,2023-05-25 11:25:38,"3m - 39,747s",FAILED
"tap(findTestObject(""Object Repository/CPN44/android.widget.FrameLayout""), 0)",,,,2023-05-25 11:21:59,2023-05-25 11:22:00,"1,489s",PASSED
"tap(findTestObject(""Object Repository/CPN44/android.view.ViewGroup""), 0)",,,,2023-05-25 11:22:00,2023-05-25 11:22:02,"1,872s",PASSED
"tap(findTestObject(""Object Repository/CPN44/android.widget.EditText - Escribir mensaje""), 0)",,,,2023-05-25 11:22:02,2023-05-25 11:22:05,"2,608s",PASSED
"setText(findTestObject(""Object Repository/CPN44/android.widget.EditText - Escribir mensaje (1)""), ""PRUEBA DE ENVIO DE MENSAJES SIN CONEXION A INTERNET"", 0)",,,,2023-05-25 11:22:05,2023-05-25 11:22:07,"1,693s",PASSED
"tap(findTestObject(""Object Repository/CPN44/android.widget.ImageButton""), 0)",,,,2023-05-25 11:22:07,2023-05-25 11:22:08,"0,914s",PASSED
delay(1),,,,2023-05-25 11:22:08,2023-05-25 11:22:09,"1,046s",PASSED
"toggleWifi(""OFF"", STOP_ON_FAILURE)",,,,2023-05-25 11:22:09,2023-05-25 11:22:10,"1,093s",PASSED
"setText(findTestObject(""CPN44/android.widget.EditText - Escribir mensaje (1)""), ""MENSAJE SIN CONEXION DE RED"", 0)",,,,2023-05-25 11:22:10,2023-05-25 11:22:11,"1,756s",PASSED
delay(1),,,,2023-05-25 11:22:11,2023-05-25 11:22:12,"1,016s",PASSED
"tap(findTestObject(""CPN44/android.widget.ImageButton""), 0)",,,,2023-05-25 11:22:12,2023-05-25 11:22:13,"0,374s",PASSED
