Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
prueba,,,,2023-05-24 10:15:03,2023-05-24 10:17:25,"2m - 21,515s",FAILED
,,,,,,,
Test Cases/ingreso,,,,2023-05-24 10:15:04,2023-05-24 10:16:04,"1m - 0,798s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\Version nueva\app-debug (2).apk"", true)",,,,2023-05-24 10:15:04,2023-05-24 10:15:40,"35,622s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.TextView - Omitir""), 0)",,,,2023-05-24 10:15:40,2023-05-24 10:15:41,"1,802s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Crear Cuenta""), 0)",,,,2023-05-24 10:15:41,2023-05-24 10:15:43,"1,328s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Enviar cdigo de registro""), 0)",,,,2023-05-24 10:15:43,2023-05-24 10:15:45,"1,881s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Continuar""), 0)",,,,2023-05-24 10:15:45,2023-05-24 10:15:52,"7,195s",PASSED
"setText(findTestObject(""Object Repository/ingreso/android.widget.EditText - Apodo""), ""libre02"", 0)",,,,2023-05-24 10:15:52,2023-05-24 10:15:57,"4,713s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Siguiente""), 0)",,,,2023-05-24 10:15:57,2023-05-24 10:15:58,"1,155s",PASSED
"setText(findTestObject(""Object Repository/ingreso/android.widget.EditText - Pin de Acceso""), ""0000"", 0)",,,,2023-05-24 10:15:58,2023-05-24 10:16:01,"3,307s",PASSED
"setText(findTestObject(""Object Repository/ingreso/android.widget.EditText - Confirmar nuevo pin de acceso""), ""0000"", 0)",,,,2023-05-24 10:16:01,2023-05-24 10:16:04,"2,565s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Crear Cuenta (1)""), 0)",,,,2023-05-24 10:16:04,2023-05-24 10:16:04,"0,867s",PASSED
,,,,,,,
Test Cases/agregar,,,,2023-05-24 10:16:04,2023-05-24 10:16:30,"25,973s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.widget.ImageView""), 0)",,,,2023-05-24 10:16:05,2023-05-24 10:16:07,"2,662s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.widget.Button - Agregar contactos""), 0)",,,,2023-05-24 10:16:07,2023-05-24 10:16:09,"1,340s",PASSED
"setText(findTestObject(""Object Repository/agregar/android.widget.EditText - Busca por apodo""), ""prueba2134"", 0)",,,,2023-05-24 10:16:09,2023-05-24 10:16:13,"3,921s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.widget.Button - AGREGAR""), 0)",,,,2023-05-24 10:16:13,2023-05-24 10:16:15,"2,083s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.widget.TextView""), 0)",,,,2023-05-24 10:16:15,2023-05-24 10:16:16,"1,212s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.widget.ImageButton""), 0)",,,,2023-05-24 10:16:16,2023-05-24 10:16:19,"3,031s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.view.ViewGroup""), 0)",,,,2023-05-24 10:16:19,2023-05-24 10:16:19,"0,339s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.widget.ImageButton (1)""), 0)",,,,2023-05-24 10:16:19,2023-05-24 10:16:22,"3,117s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.widget.FrameLayout""), 0)",,,,2023-05-24 10:16:22,2023-05-24 10:16:23,"0,377s",PASSED
"tapAndHold(findTestObject(""Object Repository/agregar/android.view.ViewGroup (1)""), 1, 3)",,,,2023-05-24 10:16:23,2023-05-24 10:16:27,"4,321s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.widget.LinearLayout""), 0)",,,,2023-05-24 10:16:27,2023-05-24 10:16:28,"1,070s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.widget.Button - Aceptar""), 0)",,,,2023-05-24 10:16:28,2023-05-24 10:16:29,"0,316s",PASSED
"tap(findTestObject(""Object Repository/agregar/android.widget.FrameLayout (1)""), 0)",,,,2023-05-24 10:16:29,2023-05-24 10:16:29,"0,842s",PASSED
"tap(findTestObject(""agregar/android.view.ViewGroup""), 0)",,,,2023-05-24 10:16:29,2023-05-24 10:16:30,"1,093s",PASSED
,,,,,,,
Test Cases/Mensaje,,,,2023-05-24 10:16:30,2023-05-24 10:17:25,"54,437s",FAILED
"tap(findTestObject(""Mensajes/android.widget.FrameLayout""), 0)",,,,2023-05-24 10:16:31,2023-05-24 10:16:32,"0,871s",PASSED
"tap(findTestObject(""Object Repository/Mensajes/android.widget.RadioButton - 1 minuto""), 0)",,,,2023-05-24 10:16:32,2023-05-24 10:16:33,"1,078s",PASSED
"tap(findTestObject(""Object Repository/Mensajes/android.widget.Button - Aceptar""), 0)",,,,2023-05-24 10:16:33,2023-05-24 10:16:33,"0,824s",PASSED
"tap(findTestObject(""Object Repository/Mensajes/android.widget.EditText - Escribir mensaje""), 0)",,,,2023-05-24 10:16:33,2023-05-24 10:16:36,"2,144s",PASSED
"setText(findTestObject(""Object Repository/Mensajes/android.widget.EditText - Escribir mensaje (1)""), ""mensaje1"", 0)",,,,2023-05-24 10:16:36,2023-05-24 10:16:37,"1,103s",PASSED
"tap(findTestObject(""Object Repository/Mensajes/android.widget.ImageButton""), 0)",,,,2023-05-24 10:16:37,2023-05-24 10:16:38,"0,893s",PASSED
"tap(findTestObject(""Object Repository/Mensajes/android.widget.EditText - Escribir mensaje""), 0)",,,,2023-05-24 10:16:38,2023-05-24 10:16:40,"2,426s",PASSED
"setText(findTestObject(""Mensajes/android.widget.EditText - Escribir mensaje (1)""), ""mensaje2"", 0)",,,,2023-05-24 10:16:40,2023-05-24 10:16:42,"1,843s",PASSED
"tap(findTestObject(""Mensajes/android.widget.ImageButton (1)""), 0)",,,,2023-05-24 10:16:42,2023-05-24 10:16:43,"0,932s",PASSED
"tap(findTestObject(""Object Repository/Mensajes/android.widget.EditText - Escribir mensaje""), 0)",,,,2023-05-24 10:16:43,2023-05-24 10:16:51,"8,489s",PASSED
"setText(findTestObject(""Mensajes/android.widget.EditText - Escribir mensaje (1)""), ""mensaje3"", 0)",,,,2023-05-24 10:16:51,2023-05-24 10:16:53,"1,684s",PASSED
"tap(findTestObject(""Mensajes/android.widget.ImageButton (1)""), 0)",,,,2023-05-24 10:16:53,2023-05-24 10:16:54,"0,876s",PASSED
"tap(findTestObject(""Object Repository/Mensajes/android.widget.EditText - Escribir mensaje""), 0)",,,,2023-05-24 10:16:54,2023-05-24 10:17:25,"31,051s",FAILED
