Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Integracion PARTE2,,,,2023-08-18 17:35:46,2023-08-18 17:42:26,"6m - 39,351s",PASSED
,,,,,,,
Test Cases/ingreso para prueba,,,,2023-08-18 17:35:47,2023-08-18 17:36:48,"1m - 1,125s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\Version QA ACTUALIZADA 14-08-23\app-qa.apk"", true)",,,,2023-08-18 17:35:47,2023-08-18 17:36:22,"35,346s",PASSED
"tap(findTestObject(""Object Repository/Parte1/ingreso solo prueba/android.widget.TextView - Omitir""), 0)",,,,2023-08-18 17:36:22,2023-08-18 17:36:24,"1,399s",PASSED
"tap(findTestObject(""Object Repository/Parte1/ingreso solo prueba/android.widget.Button - Crear Cuenta""), 0)",,,,2023-08-18 17:36:24,2023-08-18 17:36:25,"1,283s",PASSED
"tap(findTestObject(""Object Repository/Parte1/ingreso solo prueba/android.widget.Button - Enviar cdigo de registro""), 0)",,,,2023-08-18 17:36:25,2023-08-18 17:36:26,"1,353s",PASSED
"tap(findTestObject(""Object Repository/Parte1/ingreso solo prueba/android.widget.Button - Continuar""), 0)",,,,2023-08-18 17:36:26,2023-08-18 17:36:34,"7,750s",PASSED
"setText(findTestObject(""Object Repository/Parte1/ingreso solo prueba/android.widget.EditText - Apodo""), ""libre024"", 0)",,,,2023-08-18 17:36:34,2023-08-18 17:36:38,"3,511s",PASSED
"tap(findTestObject(""Object Repository/Parte1/ingreso solo prueba/android.widget.Button - Siguiente""), 0)",,,,2023-08-18 17:36:38,2023-08-18 17:36:39,"1,198s",PASSED
"setText(findTestObject(""Object Repository/Parte1/ingreso solo prueba/android.widget.EditText - Pin de Acceso""), ""0000"", 0)",,,,2023-08-18 17:36:39,2023-08-18 17:36:42,"3,278s",PASSED
"setText(findTestObject(""Object Repository/Parte1/ingreso solo prueba/android.widget.EditText - Confirmar nuevo pin de acceso""), ""0000"", 0)",,,,2023-08-18 17:36:42,2023-08-18 17:36:45,"2,657s",PASSED
